state,lga,date,active_subs,new_subs,churned_subs,arpu_daily_ngn,total_revenue_ngn,data_revenue_ngn,voice_revenue_ngn,vas_revenue_ngn,data_usage_gb,voice_minutes,avg_drop_call_rate,avg_congestion_pct,avg_download_speed,avg_upload_speed,avg_mos_score,avg_call_setup_success,total_data_traffic_tb,total_voice_erlangs,total_monthly_opex,site_count,lga_population,income_index,urban_flag,poi_markets,poi_motor_parks,poi_hospitals,poi_schools,poi_total,road_density_km,penetration_rate,daily_revenue_per_site,daily_opex_per_site,site_profit_proxy,arpu_monthly_est,qoe_below_threshold,subs_7d_change,arpu_7d_change,churn_risk_flag,whitespace_flag
Anambra,Awka South,2026-04-04,356436,728,415,182.66,65107789.92,29260947.43,26229939.57,9616902.92,144885.75,1429712.73,0.0204,0.2182,20.59,6.79,4.064,0.9674,1.3983999999999999,111.44,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7426,13021557.98,34086.01,12987471.97,5479.8,1,0.0066,1.4747,0,0
Anambra,Awka South,2026-04-05,357115,985,730,166.84,59579304.96,25665937.11,25031063.84,8882304.01,82608.34,2654180.28,0.0244,0.1987,17.088,5.512,3.896,0.9609,0.6901,121.83,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.744,11915860.99,34086.01,11881774.98,5005.2,1,0.003,0.4289,0,0
Anambra,Awka South,2026-04-06,355316,658,554,155.57,55276220.16,24610691.25,23108819.86,7556709.04,75309.98,768141.84,0.0165,0.2818,16.596,5.216,4.012,0.9736,0.6974,128.16,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7402,11055244.03,34086.01,11021158.02,4667.1,0,0.0003,-0.0379,0,0
Anambra,Awka South,2026-04-07,358399,626,338,143.91,51576953.64,24601826.97,21213995.75,5761130.93,70904.61,1229380.93,0.0171,0.2423,20.236,6.218,4.128,0.9726,0.7696000000000001,134.29,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7467,10315390.73,34086.01,10281304.72,4317.3,0,0.006,-0.0142,0,0
Anambra,Awka South,2026-04-08,357013,698,760,139.31,49734945.9,22411854.86,21553239.38,5769851.66,96073.16,1353935.17,0.0214,0.226,15.002,4.446,3.916,0.9658,1.0114999999999998,151.53,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7438,9946989.18,34086.01,9912903.17,4179.3,1,-0.0007,-0.2066,0,0
Anambra,Awka South,2026-04-09,355754,600,753,131.78,46880081.9,19771291.21,18902774.57,8206016.11,115457.85,1521064.22,0.022,0.2006,18.91,6.268,4.006,0.9647,1.0484,139.13,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7412,9376016.38,34086.01,9341930.37,3953.4,1,-0.0023,0.3129,0,0
Anambra,Awka South,2026-04-10,356740,755,410,129.2,46090182.03,19446596.29,18790940.97,7852644.77,97900.71,1376589.08,0.0271,0.2306,18.754,6.526,3.774,0.9566,0.5789,155.22,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7432,9218036.41,34086.01,9183950.4,3876.0,1,0.0046,-0.1232,0,0
Anambra,Awka South,2026-04-11,358407,649,689,131.55,47147697.61,19952370.6,19391576.58,7803750.43,137981.98,1609604.44,0.015,0.2352,21.216,7.132,4.236,0.9761,0.549,106.76,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7467,9429539.52,34086.01,9395453.51,3946.5,0,0.0055,-0.2798,0,0
Anambra,Awka South,2026-04-12,357121,1044,329,166.95,59621985.45,26764224.64,24227125.71,8630635.09,97803.61,1265433.9,0.022,0.2066,19.656,6.402,4.014,0.9648,1.4046,121.99000000000001,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.744,11924397.09,34086.01,11890311.08,5008.5,1,0.0,0.0007,0,0
Anambra,Awka South,2026-04-13,356940,630,543,123.68,44144868.79,18937620.88,19179752.96,6027494.95,119647.04,963994.58,0.0196,0.2328,16.044,4.65,3.986,0.9687,1.1096,149.17,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7436,8828973.76,34086.01,8794887.75,3710.4,0,0.0046,-0.205,0,0
Anambra,Awka South,2026-04-14,359477,860,492,146.07,52509893.44,24568754.83,21624421.83,6316716.78,142084.18,1504412.89,0.0206,0.2247,20.064,6.608,4.036,0.9671,0.33409999999999995,153.36,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7489,10501978.69,34086.01,10467892.68,4382.1,1,0.003,0.015,0,0
Anambra,Awka South,2026-04-15,358436,1233,654,155.41,55703055.21,23606386.08,21833985.57,10262683.56,119250.68,1239719.39,0.0255,0.2366,16.082,4.922,3.772,0.9592,0.9845999999999999,134.55,5112902,5,480000,61,1,61,7,10,30,108,413.4,0.7467,11140611.04,34086.01,11106525.03,4662.3,1,0.004,0.1156,0,0
Anambra,Nnewi North,2026-01-16,135966,362,249,69.64,9469243.48,4176620.3,3798664.21,1493958.97,20388.51,213291.73,0.042,0.1015,7.3325,2.3975,3.28,0.9328,0.28600000000000003,37.349999999999994,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.412,2367310.87,16134.87,2351176.0,2089.2,1,,,0,1
Anambra,Nnewi North,2026-01-17,135832,261,217,151.88,20629642.3,8690210.46,8869507.15,3069924.68,16605.9,361970.34,0.0427,0.0739,7.13,2.2275,3.3025,0.9317,0.18729999999999997,41.06,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4116,5157410.58,16134.87,5141275.71,4556.4,1,,,0,1
Anambra,Nnewi North,2026-01-18,135835,220,190,79.45,10791674.69,4889781.67,4473533.41,1428359.61,13890.4,420177.45,0.0397,0.0701,5.025,1.77,3.375,0.9365,0.3676,43.39,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4116,2697918.67,16134.87,2681783.8,2383.5,1,,,0,1
Anambra,Nnewi North,2026-01-19,135316,414,218,91.85,12428604.29,5826875.21,5225269.71,1376459.38,24291.9,473228.27,0.0363,0.1093,7.3775,2.2075,3.465,0.942,0.28690000000000004,43.15,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.41,3107151.07,16134.87,3091016.2,2755.5,1,,,0,1
Anambra,Nnewi North,2026-01-20,134997,415,238,92.66,12509491.12,5771681.13,5363509.96,1374300.03,22797.11,393390.84,0.0354,0.0893,6.855,2.075,3.525,0.9434,0.1445,45.93,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4091,3127372.78,16134.87,3111237.91,2779.8,1,,,0,1
Anambra,Nnewi North,2026-01-21,135811,219,235,95.02,12904303.04,5430968.17,5139658.88,2333675.99,10319.76,258159.82,0.0372,0.0788,9.4025,2.795,3.525,0.9405,0.2218,38.449999999999996,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4115,3226075.76,16134.87,3209940.89,2850.6,1,,,0,1
Anambra,Nnewi North,2026-01-22,135924,285,256,106.6,14489269.54,6636494.51,6330341.42,1522433.6,9328.03,411297.01,0.0378,0.0806,8.415,2.79,3.4825,0.9395,0.7044999999999999,39.87,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4119,3622317.38,16134.87,3606182.51,3198.0,1,,,0,1
Anambra,Nnewi North,2026-01-23,135637,349,123,76.25,10342725.76,4693148.36,4189326.64,1460250.76,17173.21,465875.65,0.0373,0.0963,7.0975,2.0125,3.45,0.9404,0.3453,44.57,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.411,2585681.44,16134.87,2569546.57,2287.5,1,-0.0024,0.0949,0,1
Anambra,Nnewi North,2026-01-24,135104,220,166,124.5,16819806.43,7360170.02,7205527.55,2254108.85,13444.66,186276.4,0.0389,0.087,5.735,1.6025,3.385,0.9378,0.30010000000000003,38.150000000000006,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4094,4204951.61,16134.87,4188816.74,3735.0,1,-0.0054,-0.1803,0,1
Anambra,Nnewi North,2026-01-25,135455,290,167,109.12,14780830.72,6731249.49,6343986.1,1705595.13,26637.2,291706.07,0.0571,0.0738,6.1875,1.825,2.7775,0.9086,0.2053,37.739999999999995,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4105,3695207.68,16134.87,3679072.81,3273.6,1,-0.0028,0.3734,0,1
Anambra,Nnewi North,2026-01-26,135211,288,173,99.15,13405654.55,5673407.46,5664908.85,2067338.23,17386.19,256767.22,0.0416,0.1164,7.39,2.19,3.2675,0.9334,0.1135,36.83,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4097,3351413.64,16134.87,3335278.77,2974.5,1,-0.0008,0.0795,0,1
Anambra,Nnewi North,2026-01-27,135324,226,158,109.17,14773844.51,6900792.08,6190648.84,1682403.6,19595.41,585160.28,0.0424,0.0672,7.545,2.1425,3.33,0.9321,0.5083,47.04,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4101,3693461.13,16134.87,3677326.26,3275.1,1,0.0024,0.1782,0,1
Anambra,Nnewi North,2026-01-28,136092,463,272,95.74,13029105.8,6072558.76,5712506.63,1244040.41,18916.04,394638.24,0.038,0.0929,7.4375,2.3875,3.4375,0.9392,0.2284,49.0,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4124,3257276.45,16134.87,3241141.58,2872.2,1,0.0021,0.0076,0,1
Anambra,Nnewi North,2026-01-29,136544,307,180,72.32,9875055.82,4208084.68,4020011.9,1646959.24,10510.4,334656.0,0.0426,0.0949,7.8675,2.5025,3.2775,0.9318,0.1628,33.23,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4138,2468763.96,16134.87,2452629.09,2169.6,1,0.0046,-0.3216,0,1
Anambra,Nnewi North,2026-01-30,135639,402,225,86.82,11775511.13,5526004.51,5022463.88,1227042.74,26929.03,344868.29,0.0465,0.111,5.6625,1.9575,3.0725,0.9256,0.1545,43.62,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.411,2943877.78,16134.87,2927742.91,2604.6,1,0.0,0.1386,0,1
Anambra,Nnewi North,2026-01-31,135739,433,225,119.01,16154666.16,7251662.02,6806017.07,2096987.06,19680.17,332727.6,0.052,0.109,6.3925,2.1775,2.8975,0.9168,0.2131,45.38,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4113,4038666.54,16134.87,4022531.67,3570.3,1,0.0047,-0.0441,0,1
Anambra,Nnewi North,2026-02-01,136292,252,122,64.77,8827081.61,4029376.55,3710025.32,1087679.75,26632.98,413706.12,0.0425,0.0843,6.2925,1.915,3.275,0.9321,0.4991,41.2,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.413,2206770.4,16134.87,2190635.53,1943.1,1,0.0062,-0.4064,0,1
Anambra,Nnewi North,2026-02-02,136383,370,277,89.16,12160398.04,5785609.32,5242064.03,1132724.69,30161.18,574647.12,0.0437,0.1222,8.3775,2.72,3.2,0.93,0.1615,40.16,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4133,3040099.51,16134.87,3023964.64,2674.8,1,0.0087,-0.1008,0,1
Anambra,Nnewi North,2026-02-03,136034,242,255,90.57,12319988.45,5823296.64,5245815.11,1250876.69,29365.11,451117.93,0.0427,0.1155,6.75,2.3675,3.2175,0.9316,0.3606,32.290000000000006,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4122,3079997.11,16134.87,3063862.24,2717.1,1,0.0052,-0.1704,0,1
Anambra,Nnewi North,2026-02-04,136825,413,130,109.27,14950282.71,6329374.54,6305483.31,2315424.86,27790.48,314735.57,0.0445,0.1373,9.3175,2.845,3.165,0.9288,0.4824,36.41,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4146,3737570.68,16134.87,3721435.81,3278.1,1,0.0054,0.1413,0,1
Anambra,Nnewi North,2026-02-05,136697,467,140,97.43,13317834.92,5861688.5,5601213.45,1854932.97,23583.46,140374.91,0.0505,0.1104,8.6025,2.375,2.99,0.9192,0.0985,40.05,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4142,3329458.73,16134.87,3313323.86,2922.9,1,0.0011,0.3472,0,1
Anambra,Nnewi North,2026-02-06,136183,338,255,121.58,16557129.28,6989199.11,7076506.53,2491423.64,24537.39,308548.52,0.0434,0.0925,6.465,1.94,3.2325,0.9306,0.1371,35.81,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4127,4139282.32,16134.87,4123147.45,3647.4,1,0.004,0.4004,0,1
Anambra,Nnewi North,2026-02-07,135918,242,242,67.74,9206651.64,4153404.24,3963365.98,1089881.43,27693.0,145539.31,0.0442,0.0795,6.255,2.0275,3.22,0.9292,0.174,40.42,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4119,2301662.91,16134.87,2285528.04,2032.2,1,0.0013,-0.4308,0,1
Anambra,Nnewi North,2026-02-08,136390,253,256,93.56,12759969.61,5724380.63,5232892.17,1802696.81,37601.31,392618.28,0.0492,0.0592,5.245,1.82,3.0675,0.9213,0.4349,39.519999999999996,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4133,3189992.4,16134.87,3173857.53,2806.8,1,0.0007,0.4445,0,1
Anambra,Nnewi North,2026-02-09,136353,394,132,84.09,11465330.5,4947006.02,5034326.6,1483997.88,28180.85,387422.58,0.0474,0.1068,8.5125,2.625,3.1,0.9242,0.06420000000000001,46.2,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4132,2866332.62,16134.87,2850197.75,2522.7,1,-0.0002,-0.0569,0,1
Anambra,Nnewi North,2026-02-10,136724,288,230,116.48,15926081.83,6958103.36,6567451.7,2400526.77,10830.84,391562.61,0.0392,0.0976,8.065,2.3575,3.395,0.9372,0.20639999999999997,44.79,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4143,3981520.46,16134.87,3965385.59,3494.4,1,0.0051,0.2861,0,1
Anambra,Nnewi North,2026-02-11,136858,271,138,111.63,15278088.55,6676228.02,6518477.11,2083383.42,29097.25,410087.68,0.0464,0.1046,7.0725,2.4475,3.115,0.9257,0.1466,38.83,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4147,3819522.14,16134.87,3803387.27,3348.9,1,0.0002,0.0216,0,1
Anambra,Nnewi North,2026-02-12,136088,208,123,80.54,10960726.28,4895480.24,4373332.28,1691913.76,39172.94,278642.38,0.0537,0.1118,7.5175,2.4125,2.8575,0.9141,0.3705,42.55,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4124,2740181.57,16134.87,2724046.7,2416.2,1,-0.0045,-0.1734,0,1
Anambra,Nnewi North,2026-02-13,136594,318,229,55.97,7644493.74,3324960.39,3216106.65,1103426.71,24559.27,306161.33,0.0416,0.0716,5.78,1.7625,3.32,0.9334,0.3121,46.79,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4139,1911123.44,16134.87,1894988.57,1679.1,1,0.003,-0.5396,0,1
Anambra,Nnewi North,2026-02-14,137409,311,139,103.09,14164857.5,6524101.3,6217259.57,1423496.62,18451.46,506157.27,0.0424,0.057,3.63,1.1125,3.2775,0.9321,0.38320000000000004,35.06,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4164,3541214.38,16134.87,3525079.51,3092.7,1,0.011,0.5218,0,1
Anambra,Nnewi North,2026-02-15,137485,300,143,111.08,15271956.9,7003569.18,6263803.63,2004584.09,11961.49,267915.32,0.0582,0.0759,7.6025,2.6675,2.76,0.9068,0.0682,38.83,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4166,3817989.22,16134.87,3801854.35,3332.4,1,0.008,0.1873,0,1
Anambra,Nnewi North,2026-02-16,136867,477,296,126.13,17262454.51,7358434.46,7214660.51,2689359.54,16910.97,272216.99,0.0497,0.0894,6.2175,1.8325,3.0125,0.9205,0.3055,42.78,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4147,4315613.63,16134.87,4299478.76,3783.9,1,0.0038,0.4999,0,1
Anambra,Nnewi North,2026-02-17,137290,411,172,140.98,19355512.31,8735965.41,7550733.35,3068813.55,27314.78,254736.06,0.0412,0.072,5.945,1.905,3.3325,0.934,0.3759,34.730000000000004,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.416,4838878.08,16134.87,4822743.21,4229.4,1,0.0041,0.2103,0,1
Anambra,Nnewi North,2026-02-18,136845,361,127,53.31,7294717.74,3497083.54,2991397.11,806237.09,13570.86,350987.54,0.049,0.1214,10.325,3.38,3.0525,0.9216,0.4116,55.95,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4147,1823679.44,16134.87,1807544.57,1599.3,1,-0.0001,-0.5224,0,1
Anambra,Nnewi North,2026-02-19,137647,407,280,116.41,16023268.51,7526278.82,6316679.74,2180309.95,18909.61,434161.77,0.0422,0.0883,6.405,1.78,3.28,0.9324,0.1081,48.0,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4171,4005817.13,16134.87,3989682.26,3492.3,1,0.0115,0.4454,0,1
Anambra,Nnewi North,2026-02-20,137581,401,206,104.7,14404124.27,6856181.07,6244016.63,1303926.57,18106.36,371135.37,0.0435,0.085,4.67,1.38,3.2075,0.9304,0.1046,48.95,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4169,3601031.07,16134.87,3584896.2,3141.0,1,0.0072,0.8706,0,1
Anambra,Nnewi North,2026-02-21,137748,459,123,76.39,10521987.46,4725272.24,4277501.41,1519213.81,23755.34,141175.17,0.0416,0.0781,7.89,2.4925,3.3475,0.9334,0.11989999999999999,41.55,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4174,2630496.87,16134.87,2614362.0,2291.7,1,0.0025,-0.259,0,1
Anambra,Nnewi North,2026-02-22,137915,440,223,81.86,11289321.88,4981319.16,4517331.3,1790671.42,14151.13,539114.53,0.049,0.0698,7.99,2.4525,3.105,0.9216,0.10969999999999999,42.45,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4179,2822330.47,16134.87,2806195.6,2455.8,1,0.0031,-0.2631,0,1
Anambra,Nnewi North,2026-02-23,136919,365,192,100.88,13811815.32,6344104.58,5834945.59,1632765.16,26714.31,419540.23,0.0439,0.0821,5.0,1.475,3.205,0.9298,0.3944,40.34,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4149,3452953.83,16134.87,3436818.96,3026.4,1,0.0004,-0.2002,0,1
Anambra,Nnewi North,2026-02-24,137583,474,294,90.07,12391979.84,5641156.96,4877312.51,1873510.36,20123.8,535729.0,0.0485,0.1116,10.06,3.1175,3.0825,0.9223,0.42300000000000004,37.02,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4169,3097994.96,16134.87,3081860.09,2702.1,1,0.0021,-0.3611,0,1
Anambra,Nnewi North,2026-02-25,137533,451,244,125.63,17277980.62,7586425.0,7510479.13,2181076.5,21023.71,450058.49,0.0354,0.0929,7.37,2.37,3.525,0.9433,0.3619,37.21,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4168,4319495.16,16134.87,4303360.29,3768.9,1,0.005,1.3566,0,1
Anambra,Nnewi North,2026-02-26,137737,449,255,104.88,14445194.54,6097316.16,5768871.77,2579006.6,28787.77,344187.41,0.0417,0.1196,8.145,2.725,3.27,0.9332,0.2281,41.29,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4174,3611298.64,16134.87,3595163.77,3146.4,1,0.0007,-0.099,0,1
Anambra,Nnewi North,2026-02-27,138248,249,294,72.8,10063981.21,4290321.58,3973721.32,1799938.31,17447.3,343727.19,0.053,0.0934,6.325,2.245,2.8875,0.9152,0.12739999999999999,34.92,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4189,2515995.3,16134.87,2499860.43,2184.0,1,0.0048,-0.3047,0,1
Anambra,Nnewi North,2026-02-28,138251,347,185,111.74,15447883.6,7211425.25,6382336.64,1854121.71,29902.48,364503.63,0.0543,0.0945,6.295,2.065,2.8425,0.9132,0.2114,40.0,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4189,3861970.9,16134.87,3845836.03,3352.2,1,0.0037,0.4628,0,1
Anambra,Nnewi North,2026-03-01,138048,425,233,116.6,16096951.1,7201120.84,6567925.1,2327905.16,28513.16,332801.21,0.0389,0.0931,7.3825,2.2925,3.405,0.9378,0.3595,41.29,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4183,4024237.78,16134.87,4008102.91,3498.0,1,0.001,0.4244,0,1
Anambra,Nnewi North,2026-03-02,137407,409,140,114.31,15707133.72,7207489.91,6755791.58,1743852.24,14641.24,471057.56,0.0366,0.1027,5.9375,2.015,3.4425,0.9414,0.4216,52.27,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4164,3926783.43,16134.87,3910648.56,3429.3,1,0.0036,0.1331,0,1
Anambra,Nnewi North,2026-03-03,138017,326,203,116.66,16101208.97,7043548.44,6477156.37,2580504.16,31938.87,452862.09,0.0442,0.0708,6.1575,1.98,3.2375,0.9293,0.2869,39.54,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4182,4025302.24,16134.87,4009167.37,3499.8,1,0.0032,0.2952,0,1
Anambra,Nnewi North,2026-03-04,137828,441,145,91.95,12673830.8,5905087.7,5203559.91,1565183.19,44082.4,363299.73,0.0419,0.1218,8.945,3.05,3.275,0.933,0.3254,52.96,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4177,3168457.7,16134.87,3152322.83,2758.5,1,0.0021,-0.2681,0,1
Anambra,Nnewi North,2026-03-05,138144,236,159,64.84,8956880.14,4028030.49,3933212.63,995637.02,14165.61,427663.62,0.0376,0.082,7.86,2.39,3.48,0.9399,0.12279999999999999,39.81,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4186,2239220.04,16134.87,2223085.17,1945.2,1,0.003,-0.3818,0,1
Anambra,Nnewi North,2026-03-06,138249,474,303,74.53,10303055.03,4684280.04,4207914.26,1410860.73,16489.74,471589.72,0.0448,0.1064,6.8275,2.1475,3.165,0.9283,0.1769,41.16,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4189,2575763.76,16134.87,2559628.89,2235.9,1,0.0,0.0238,0,1
Anambra,Nnewi North,2026-03-07,137563,374,247,75.99,10452803.27,4847323.48,4084327.19,1521152.59,16376.42,142725.67,0.0388,0.091,6.0175,1.6475,3.385,0.9379,0.1352,36.44,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4169,2613200.82,16134.87,2597065.95,2279.7,1,-0.005,-0.3199,0,1
Anambra,Nnewi North,2026-03-08,137501,308,218,108.56,14926847.12,6753655.69,6560049.71,1613141.72,26684.68,301481.02,0.0436,0.0906,6.695,2.1775,3.23,0.9302,0.26630000000000004,37.85,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4167,3731711.78,16134.87,3715576.91,3256.8,1,-0.004,-0.069,0,1
Anambra,Nnewi North,2026-03-09,138619,229,113,102.97,14274008.02,6324197.76,5760747.81,2189062.45,22158.95,356969.1,0.031,0.1097,6.5675,2.1575,3.635,0.9504,0.29259999999999997,42.95,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4201,3568502.0,16134.87,3552367.13,3089.1,1,0.0088,-0.0992,0,1
Anambra,Nnewi North,2026-03-10,138518,331,205,117.93,16335170.93,7713999.0,7110573.6,1510598.33,24913.63,220935.95,0.0469,0.1031,7.64,2.675,3.11,0.9249,0.5427,43.81,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4198,4083792.73,16134.87,4067657.86,3537.9,1,0.0036,0.0109,0,1
Anambra,Nnewi North,2026-03-11,138850,467,284,102.78,14270681.18,6765169.11,5914436.52,1591075.54,29502.07,331430.18,0.0462,0.09,9.1925,2.9925,3.1875,0.926,0.2881,49.0,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4208,3567670.3,16134.87,3551535.43,3083.4,1,0.0074,0.1178,0,1
Anambra,Nnewi North,2026-03-12,137942,238,234,80.93,11163751.33,4820195.99,4457509.98,1886045.36,14338.83,285094.44,0.044,0.0987,8.8725,2.835,3.24,0.9295,0.16000000000000003,43.29,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.418,2790937.83,16134.87,2774802.96,2427.9,1,-0.0015,0.2481,0,1
Anambra,Nnewi North,2026-03-13,138400,211,196,74.59,10323553.1,4428736.51,4493751.3,1401065.29,26135.43,307743.68,0.0456,0.095,7.0225,2.2125,3.1575,0.927,0.5132,47.85,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4194,2580888.28,16134.87,2564753.41,2237.7,1,0.0011,0.0008,0,1
Anambra,Nnewi North,2026-03-14,138848,454,133,114.26,15865348.36,7379613.26,6602691.37,1883043.73,29182.32,454347.49,0.0457,0.0626,5.515,1.705,3.185,0.9268,0.2167,48.4,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4208,3966337.09,16134.87,3950202.22,3427.8,1,0.0093,0.5036,0,1
Anambra,Nnewi North,2026-03-15,138387,212,239,90.34,12502537.71,5769872.08,5229054.56,1503611.07,41125.22,466211.39,0.0502,0.0802,8.33,2.8425,3.0475,0.9198,0.4164,45.05,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4194,3125634.43,16134.87,3109499.56,2710.2,1,0.0064,-0.1678,0,1
Anambra,Nnewi North,2026-03-16,138826,370,211,85.22,11830664.54,5426987.42,4975854.73,1427822.39,18469.6,320366.67,0.0518,0.1102,6.6575,2.1225,2.9075,0.9171,0.138,50.75,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4207,2957666.14,16134.87,2941531.27,2556.6,1,0.0015,-0.1724,0,1
Anambra,Nnewi North,2026-03-17,138206,306,276,105.1,14525799.36,6200384.05,5936470.47,2388944.84,16664.42,502166.8,0.0495,0.0967,7.2825,2.2625,3.025,0.9208,0.2603,34.43,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4188,3631449.84,16134.87,3615314.97,3153.0,1,-0.0023,-0.1088,0,1
Anambra,Nnewi North,2026-03-18,139143,386,287,81.85,11389534.24,5041890.39,4872378.31,1475265.53,33397.35,401023.55,0.0496,0.1218,6.0525,1.99,2.955,0.9206,0.2841,51.23,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4216,2847383.56,16134.87,2831248.69,2455.5,1,0.0021,-0.2036,0,1
Anambra,Nnewi North,2026-03-19,138905,305,217,74.97,10413570.07,4721878.22,4197041.27,1494650.59,27577.24,437376.6,0.0412,0.0748,4.53,1.5625,3.305,0.9341,0.28859999999999997,41.58,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4209,2603392.52,16134.87,2587257.65,2249.1,1,0.007,-0.0736,0,1
Anambra,Nnewi North,2026-03-20,139108,209,244,117.55,16352756.88,7042775.87,6387636.85,2922344.17,23901.41,378739.52,0.0505,0.1199,5.66,1.83,2.9175,0.9193,0.6194999999999999,44.44,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4215,4088189.22,16134.87,4072054.35,3526.5,1,0.0051,0.5759,0,1
Anambra,Nnewi North,2026-03-21,139257,209,117,108.96,15173932.24,6432636.03,6465801.69,2275494.52,24638.1,207949.97,0.0412,0.076,5.5475,1.7425,3.3225,0.9341,0.2477,43.4,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.422,3793483.06,16134.87,3777348.19,3268.8,1,0.0029,-0.0464,0,1
Anambra,Nnewi North,2026-03-22,139125,445,261,136.28,18959607.65,8646836.98,7549280.61,2763490.05,20188.08,297395.43,0.0531,0.0842,7.9675,2.705,2.93,0.915,0.3792,45.35,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4216,4739901.91,16134.87,4723767.04,4088.4,1,0.0053,0.5085,0,1
Anambra,Nnewi North,2026-03-23,138658,335,171,100.84,13981949.55,6203797.04,5696976.01,2081176.49,22089.91,528063.6,0.0444,0.1085,7.8825,2.6,3.1975,0.9291,0.2983,46.04,1936184,4,330000,61,0,17,2,4,14,37,54.8,0.4202,3495487.39,16134.87,3479352.52,3025.2,1,-0.0012,0.1833,0,1
